"Sex","EE","H2Omg","RQ","Animal_ID","Deg_C","weight","experiment","StartTime","SD_VCO2","SD_VO2","SD_H2Omg","VO2","VCO2","StartDate","FQ","block","hour"
"M",0.20967220302,2.606787,0.849452739514623,"1079",22.1234,25.506,"Low Fat","02:44:04",0.0159,0.0233,0.0218,0.716021,0.608226,2020-08-24,0.92266,"cages21aug",2
"M",0.165514767264,2.530077,0.844198401411417,"1079",22.06142,25.506,"Low Fat","02:52:04",0.0127,0.0223552,0.0195126,0.5658992,0.4777312,2020-08-24,0.92266,"cages21aug",2
"M",0.266677033392,2.686924,0.852866088049706,"1079",22.15079,25.506,"Low Fat","03:28:04",0.0306884,0.0414,0.0649,0.909986,0.7760962,2020-08-24,0.92266,"cages21aug",3
"M",0.26723250288,2.666116,0.881687316384405,"1079",22.1042,25.506,"Low Fat","03:44:04",0.0356857,0.0382,0.0302,0.9059688,0.7987812,2020-08-24,0.92266,"cages21aug",3
"M",0.252442399482,2.659863,0.903353069705004,"1079",22.14997,25.506,"Low Fat","04:24:04",0.0306,0.0418,0.0227,0.8516763,0.7693644,2020-08-24,0.92266,"cages21aug",4
"M",0.256728529344,2.753657,0.852372986671938,"1079",22.07903,25.506,"Low Fat","04:48:04",0.0252,0.0417,0.0225,0.8761364,0.746795,2020-08-24,0.92266,"cages21aug",4
"M",0.270708677442,2.731681,0.87006662868049,"1079",22.1488,25.506,"Low Fat","05:12:04",0.0266,0.0203,0.0336,0.9201593,0.8005999,2020-08-24,0.92266,"cages21aug",5
"M",0.257711502762,2.88805,0.918853579005088,"1079",22.11394,25.506,"Low Fat","05:44:04",0.0142,0.0203091,0.0286,0.8664461,0.7961371,2020-08-24,0.92266,"cages21aug",5
"M",0.25581758307,2.901013,0.897740794962351,"1079",22.18187,25.506,"Low Fat","06:14:05",0.0474,0.0584,0.0205,0.8641491,0.7757819,2020-08-24,0.92266,"cages21aug",6
"M",0.27617267622,2.855182,0.877001166584762,"1079",22.85559,25.506,"Low Fat","06:22:05",0.0229,0.0398,0.0301,0.9372658,0.8219832,2020-08-24,0.92266,"cages21aug",6
"M",0.133169439774,2.83117,0.865479024518568,"1079",24.87178,25.506,"Low Fat","06:58:05",0.0118,0.0197,0.0378,0.4531219,0.3921675,2020-08-24,0.92266,"cages21aug",6
"M",0.107607769458,2.887377,0.954384336336711,"1079",25.94047,25.506,"Low Fat","07:14:05",0.0165,0.00775,0.0248,0.3589403,0.342567,2020-08-24,0.92266,"cages21aug",7
"M",0.098031233328,3.496389,0.931982861976837,"1079",28.46679,25.506,"Low Fat","07:54:05",0.009,0.0112,0.0498,0.328626,0.3062738,2020-08-24,0.92266,"cages21aug",7
"M",0.070357249872,3.834898,1.02604126536976,"1079",30.05317,25.506,"Low Fat","08:18:05",0.011,0.0155,0.427573,0.2310218,0.2370379,2020-08-24,0.92266,"cages21aug",8
"M",0.060810248436,4.277156,1.077322714861,"1079",31.53033,25.506,"Low Fat","08:42:05",0.00954,0.0150482,0.0559,0.1974672,0.2127359,2020-08-24,0.92266,"cages21aug",8
"M",0.09082643094,5.152866,1.15158085324945,"1079",33.39865,25.506,"Low Fat","09:14:05",0.0969,0.0936,0.6009284,0.2902926,0.3342954,2020-08-24,0.92266,"cages21aug",9
"M",0.204738610272,4.715336,0.928036052067445,"33.1",32.84485,24.01,"Low Fat","11:39:46",0.0187,0.0427,0.1467767,0.6869398,0.6375049,2020-08-21,0.92266,"cages21aug",11
"M",0.185964174102,4.586411,0.890577853966805,"33.1",32.89802,24.01,"Low Fat","12:07:46",0.0241,0.0206,0.0121,0.6291953,0.5603474,2020-08-21,0.92266,"cages21aug",12
"M",0.136369841706,4.241261,0.833595541750833,"33.1",32.94422,24.01,"Low Fat","12:15:46",0.00643,0.0242,0.0349,0.4673763,0.3896028,2020-08-21,0.92266,"cages21aug",12
"M",0.092690332056,3.585524,0.910683238885693,"33.1",32.86692,24.01,"Low Fat","12:51:46",0.00972,0.0136,0.0247,0.3122012,0.2843164,2020-08-21,0.92266,"cages21aug",12
"M",0.082806690834,3.141764,0.997970929201842,"33.1",32.87557,24.01,"Low Fat","13:27:46",0.00662,0.0209018,0.0277,0.2735735,0.2730184,2020-08-21,0.92266,"cages21aug",13
"M",0.092852277504,2.996526,0.959099982417492,"33.1",32.9313,24.01,"Low Fat","13:51:46",0.0107,0.025,0.0243,0.3093984,0.296744,2020-08-21,0.92266,"cages21aug",13
"M",0.120518480418,3.006938,0.907649506570404,"33.1",32.90507,24.01,"Low Fat","14:23:46",0.0107,0.0233,0.028,0.4062079,0.3686944,2020-08-21,0.92266,"cages21aug",14
"M",0.204738616908,4.715336,0.928036197640608,"33.1",32.84485,24.01,"Low Fat","15:09:47",0.0187,0.0427,0.1467767,0.6869398,0.637505,2020-08-21,0.92266,"cages21aug",15
"M",0.185964174102,4.586411,0.890577853966805,"33.1",32.89802,24.01,"Low Fat","15:37:47",0.0241,0.0206,0.0121,0.6291953,0.5603474,2020-08-21,0.92266,"cages21aug",15
"M",0.136369841706,4.241261,0.833595541750833,"33.1",32.94422,24.01,"Low Fat","15:45:47",0.00643,0.0242,0.0349,0.4673763,0.3896028,2020-08-21,0.92266,"cages21aug",15
"M",0.092690332056,3.585524,0.910683238885693,"33.1",32.86692,24.01,"Low Fat","16:21:47",0.00972,0.0136,0.0247,0.3122012,0.2843164,2020-08-21,0.92266,"cages21aug",16
"M",0.082806690834,3.141764,0.997970929201842,"33.1",32.87557,24.01,"Low Fat","16:57:47",0.00662,0.0209,0.0277,0.2735735,0.2730184,2020-08-21,0.92266,"cages21aug",16
"M",0.092852277504,2.996526,0.959099982417492,"33.1",32.9313,24.01,"Low Fat","17:21:47",0.0107,0.025,0.0243,0.3093984,0.296744,2020-08-21,0.92266,"cages21aug",17
"M",0.120518480418,3.006938,0.907649506570404,"33.1",32.90507,24.01,"Low Fat","17:53:47",0.0107,0.0233,0.028,0.4062079,0.3686944,2020-08-21,0.92266,"cages21aug",17
"M",0.100050464514,3.261456,0.861902840127793,"33.1",32.82902,24.01,"Low Fat","18:39:48",0.0114,0.0186,0.0438,0.3407065,0.2936559,2020-08-21,0.92266,"cages21aug",18
"M",0.101417842092,2.940878,0.955195868400466,"33.1",32.85403,24.01,"Low Fat","19:07:48",0.0113,0.022182,0.0203,0.3382322,0.323078,2020-08-21,0.92266,"cages21aug",19
"M",0.09644895246,2.885126,0.924720159335485,"33.1",32.89732,24.01,"Low Fat","19:15:48",0.00597,0.018,0.0202,0.323845,0.299466,2020-08-21,0.92266,"cages21aug",19
"M",0.133560773472,2.84562,0.907319676890414,"33.1",32.7841,24.01,"Low Fat","19:51:48",0.0106,0.0169749,0.0263,0.4502002,0.4084755,2020-08-21,0.92266,"cages21aug",19
"M",0.270392716692,3.164001,0.838180355770215,"33.1",29.38568,24.01,"Low Fat","20:27:48",0.0421,0.0559,0.0663,0.9257436,0.7759401,2020-08-21,0.92266,"cages21aug",20
"M",0.305635869924,1.650268,0.868946592477255,"33.1",24.66283,24.01,"Low Fat","20:51:48",0.0256,0.0487,0.0783,1.039142,0.9029589,2020-08-21,0.92266,"cages21aug",20
"M",0.339567365088,0.3330181,0.84973834271068,"33.1",20.7977,24.01,"Low Fat","21:23:48",0.0448429,0.0579,0.0176,1.159532,0.9852988,2020-08-21,0.92266,"cages21aug",21
"M",0.39299989596,0.9359007,0.883049185546453,"33.1",21.71215,24.01,"Low Fat","22:09:49",0.0277,0.0205,0.026,1.331936,1.176165,2020-08-21,0.92266,"cages21aug",22
"M",0.38188422006,1.105874,0.902337520845086,"33.1",21.10765,24.01,"Low Fat","22:37:49",0.0329,0.0445585,0.031,1.288673,1.162818,2020-08-21,0.92266,"cages21aug",22
"M",0.37588673262,1.238134,0.914783593128043,"33.1",21.15365,24.01,"Low Fat","22:45:49",0.0627,0.0714,0.0578985,1.264909,1.157118,2020-08-21,0.92266,"cages21aug",22
"M",0.36886331538,1.474889,0.958715928458406,"33.1",21.62358,24.01,"Low Fat","23:21:49",0.0435,0.0539,0.0328,1.229215,1.178468,2020-08-21,0.92266,"cages21aug",23
"M",0.35972091918,1.519503,0.896780881935503,"33.1",22.03597,24.01,"Low Fat","23:57:49",0.0373,0.055,0.0192,1.215395,1.089943,2020-08-21,0.92266,"cages21aug",23
"M",0.34988733402,1.572168,0.898068163837577,"33.1",22.07488,24.01,"Low Fat","00:21:49",0.0233,0.0282,0.0222,1.181829,1.061363,2020-08-22,0.92266,"cages21aug",0
"M",0.34218838836,1.513773,0.88338708564727,"33.1",22.16843,24.01,"Low Fat","00:53:49",0.0218,0.0285,0.0289,1.15964,1.024411,2020-08-22,0.92266,"cages21aug",0
"M",0.39384099468,1.802548,0.89294665503348,"33.1",22.13833,24.01,"Low Fat","01:39:50",0.0321,0.0438,0.0314,1.331822,1.189246,2020-08-22,0.92266,"cages21aug",1
"M",0.38691059148,1.92257,0.902284685788688,"33.1",22.12914,24.01,"Low Fat","02:07:50",0.0458,0.0552,0.0175,1.30565,1.178068,2020-08-22,0.92266,"cages21aug",2
"M",0.3882409692,1.831623,0.836659948258228,"33.1",22.11982,24.01,"Low Fat","02:15:50",0.0212608,0.0275,0.0147291,1.32968,1.11249,2020-08-22,0.92266,"cages21aug",2
"M",0.3956589861,1.951207,0.91264645318115,"33.1",22.1432,24.01,"Low Fat","02:51:50",0.0438,0.0529,0.0325,1.332081,1.215719,2020-08-22,0.92266,"cages21aug",2
"M",0.36272307582,1.90027,0.878201622699923,"33.1",22.13185,24.01,"Low Fat","03:27:50",0.0332,0.0371,0.0196039,1.230665,1.080772,2020-08-22,0.92266,"cages21aug",3
"M",0.40624780518,1.998099,0.900941211988184,"33.1",22.1324,24.01,"Low Fat","03:51:50",0.0293,0.0341904,0.0192,1.371317,1.235476,2020-08-22,0.92266,"cages21aug",3
"M",0.35898254868,1.95086,0.856270087531392,"33.1",22.09588,24.01,"Low Fat","04:23:50",0.00895,0.0172,0.0222,1.224018,1.04809,2020-08-22,0.92266,"cages21aug",4
"M",0.35557434612,1.929003,0.962299576348489,"33.1",22.12085,24.01,"Low Fat","05:09:51",0.0427,0.0575,0.0204,1.183992,1.139355,2020-08-22,0.92266,"cages21aug",5
"M",0.37496324712,2.323668,0.95964494919498,"33.1",22.11502,24.01,"Low Fat","05:37:51",0.0373,0.0293,0.0305,1.249286,1.198871,2020-08-22,0.92266,"cages21aug",5
"M",0.36432308766,2.451114,0.969543050813872,"33.1",22.15572,24.01,"Low Fat","05:45:51",0.0655,0.104405,0.0236,1.211185,1.174296,2020-08-22,0.92266,"cages21aug",5
"M",0.3749962251,2.363054,0.920267001171879,"33.1",22.91355,24.01,"Low Fat","06:21:51",0.0171,0.0252,0.021,1.260369,1.159876,2020-08-22,0.92266,"cages21aug",6
"M",0.36336260142,2.680276,0.918994118441571,"33.1",24.78013,24.01,"Low Fat","06:57:51",0.0304,0.041,0.0354,1.221615,1.122657,2020-08-22,0.92266,"cages21aug",6
"M",0.282668821008,2.94844,0.920435713299268,"33.1",26.44172,24.01,"Low Fat","07:21:51",0.0416,0.0497,0.0384,0.9500192,0.8744316,2020-08-22,0.92266,"cages21aug",7
"M",0.170178978396,3.390685,0.9002595823012,"33.1",28.39478,24.01,"Low Fat","07:53:51",0.0167,0.0274,0.0302,0.5745384,0.5172337,2020-08-22,0.92266,"cages21aug",7
"M",0.113429255772,4.014046,1.0603518325763,"33.1",31.35892,24.01,"Low Fat","08:39:52",0.0125,0.0174,0.0653,0.3696872,0.3919985,2020-08-22,0.92266,"cages21aug",8
"M",0.096094316136,4.423723,1.01047077588794,"33.1",32.98174,24.01,"Low Fat","09:07:52",0.0124,0.0163,0.0474,0.316605,0.3199201,2020-08-22,0.92266,"cages21aug",9
"M",0.112347183858,4.729928,0.998198570549835,"33.1",33.5127,24.01,"Low Fat","09:15:52",0.0114,0.0126,0.0599,0.3711497,0.3704811,2020-08-22,0.92266,"cages21aug",9
"M",0.088512795588,4.49548,0.961950149413339,"33.1",32.9509,24.01,"Low Fat","09:51:52",0.00852,0.015,0.0231,0.2947528,0.2835375,2020-08-22,0.92266,"cages21aug",9
"M",0.160436549238,3.965089,0.760327717165915,"33.1",32.98632,24.01,"Low Fat","10:27:52",0.0839,0.0928,0.1317271,0.5591773,0.425158,2020-08-22,0.92266,"cages21aug",10
"M",0.074617340994,3.749674,0.994915338748378,"33.1",32.89624,24.01,"Low Fat","10:51:52",0.00878,0.0112,0.0214,0.2466831,0.2454288,2020-08-22,0.92266,"cages21aug",10
"M",0.080912875512,3.443974,1.17556838630292,"33.1",32.94884,24.01,"Low Fat","11:23:52",0.0115,0.0287,0.0304,0.2572986,0.3024721,2020-08-22,0.92266,"cages21aug",11
"M",0.103403558412,3.180486,0.974270031012944,"33.1",32.90948,24.01,"Low Fat","12:09:53",0.0136,0.0227,0.031,0.343405,0.3345692,2020-08-22,0.92266,"cages21aug",12
"M",0.084801665172,3.047747,1.25396473562272,"33.1",32.82178,24.01,"Low Fat","12:37:53",0.0532,0.0752,0.1731556,0.2652762,0.332647,2020-08-22,0.92266,"cages21aug",12
"M",0.089373191544,2.889307,0.932559229492502,"33.1",32.92918,24.01,"Low Fat","12:45:53",0.0141,0.0136709,0.0149,0.2995636,0.2793608,2020-08-22,0.92266,"cages21aug",12
"M",0.07551805464,3.002373,0.914902157077556,"33.1",32.95898,24.01,"Low Fat","13:21:53",0.0143,0.024,0.029,0.2541216,0.2324964,2020-08-22,0.92266,"cages21aug",13
"M",0.058699117302,2.604623,0.969588827833666,"33.1",32.95779,24.01,"Low Fat","13:57:53",0.0198,0.0227,0.0256,0.1951421,0.1892076,2020-08-22,0.92266,"cages21aug",13
"M",0.085137445722,2.456759,0.892415739409753,"33.1",32.99474,24.01,"Low Fat","14:21:53",0.00882,0.0151,0.0426,0.2879371,0.2569596,2020-08-22,0.92266,"cages21aug",14
"M",0.19773365367,3.283012,0.895957598913993,"33.1",32.92847,24.01,"Low Fat","14:53:53",0.019367,0.0301,0.0102,0.6682093,0.5986872,2020-08-22,0.92266,"cages21aug",14
"M",0.083595226638,2.558898,0.98057610864971,"33.1",32.84902,24.01,"Low Fat","15:39:54",0.009,0.0134,0.0125006,0.2772359,0.2718509,2020-08-22,0.92266,"cages21aug",15
"M",0.08419465866,2.412097,0.994952634014411,"33.1",32.91847,24.01,"Low Fat","16:07:54",0.0103,0.0193,0.0383,0.2783432,0.2769383,2020-08-22,0.92266,"cages21aug",16
"M",0.086143051932,2.425414,0.965783797701894,"33.1",32.78524,24.01,"Low Fat","16:15:54",0.00847,0.0172,0.0151,0.2866186,0.2768116,2020-08-22,0.92266,"cages21aug",16
"M",0.08269098516,2.285792,0.917827135773806,"33.1",32.72502,24.01,"Low Fat","16:51:54",0.00873,0.0133,0.0256,0.2780772,0.2552268,2020-08-22,0.92266,"cages21aug",16
"M",0.11133365229,2.175503,0.923702334184434,"33.1",32.86932,24.01,"Low Fat","17:27:54",0.00825,0.0211,0.00962,0.3739079,0.3453796,2020-08-22,0.92266,"cages21aug",17
"M",0.09109982826,2.101873,0.959036866128701,"33.1",32.84628,24.01,"Low Fat","17:51:54",0.0117,0.0141,0.0159,0.3035632,0.2911283,2020-08-22,0.92266,"cages21aug",17
"M",0.1231246359,2.218307,0.939953642464473,"33.1",32.92642,24.01,"Low Fat","18:23:54",0.00984,0.0145,0.022,0.412015,0.387275,2020-08-22,0.92266,"cages21aug",18
"M",0.094671633462,2.07402,0.89298743147158,"33.1",32.89328,24.01,"Low Fat","19:09:55",0.00854,0.0158,0.0243,0.3201409,0.2858818,2020-08-22,0.92266,"cages21aug",19
"M",0.12235396656,2.127807,0.999242296016288,"33.1",32.86327,24.01,"Low Fat","19:37:55",0.00974,0.018,0.0308,0.4041156,0.4038094,2020-08-22,0.92266,"cages21aug",19
"M",0.208273998408,2.57206,0.952485992453147,"33.1",32.794,24.01,"Low Fat","19:45:55",0.0245,0.0357,0.0522,0.6950182,0.6619951,2020-08-22,0.92266,"cages21aug",19
"M",0.15850804767,2.533117,0.878336531990821,"33.1",30.39877,24.01,"Low Fat","20:21:55",0.0121,0.0186,0.0237,0.5377777,0.4723498,2020-08-22,0.92266,"cages21aug",20
"M",0.272389076106,1.608423,0.927267639181063,"33.1",23.896,24.01,"Low Fat","20:57:55",0.0155,0.031,0.0371,0.9140773,0.8475943,2020-08-22,0.92266,"cages21aug",20
"M",0.3654473046,1.463167,0.895714949661468,"33.1",21.55212,24.01,"Low Fat","21:21:55",0.0628,0.0626778,0.0338,1.235038,1.106242,2020-08-22,0.92266,"cages21aug",21
"M",0.38525295312,1.237345,0.938087144766755,"33.1",20.77688,24.01,"Low Fat","21:53:55",0.0298,0.0257,0.0208,1.289716,1.209866,2020-08-22,0.92266,"cages21aug",21
"M",0.37941524838,1.414273,0.922843586723777,"33.1",21.50899,24.01,"Low Fat","22:39:56",0.0499,0.0751,0.0181,1.274489,1.176154,2020-08-22,0.92266,"cages21aug",22
"M",0.41202989058,1.536111,0.940759746369163,"33.1",21.21625,24.01,"Low Fat","23:07:56",0.0338,0.0238,0.0467,1.378539,1.296874,2020-08-22,0.92266,"cages21aug",23
"M",0.43322569164,1.570541,0.894140025972713,"33.1",21.41432,24.01,"Low Fat","23:15:56",0.0832,0.1049384,0.0413,1.464614,1.30957,2020-08-22,0.92266,"cages21aug",23
"M",0.3367629951,1.74038,0.957860226022424,"33.1",21.76033,24.01,"Low Fat","23:51:56",0.0543,0.0552,0.0429857,1.122455,1.075155,2020-08-22,0.92266,"cages21aug",23
"M",0.38398519908,1.739575,0.91587696985554,"33.1",21.9491,24.01,"Low Fat","00:27:56",0.0695,0.0703112,0.0469,1.291846,1.183172,2020-08-23,0.92266,"cages21aug",0
"M",0.350769636,1.623915,0.925509907724918,"33.1",22.11938,24.01,"Low Fat","00:51:56",0.0339,0.0641,0.0243,1.177566,1.089849,2020-08-23,0.92266,"cages21aug",0
"M",0.39688007184,1.779185,0.935561981245477,"33.1",22.15823,24.01,"Low Fat","01:23:56",0.0356,0.056,0.0302363,1.329386,1.243723,2020-08-23,0.92266,"cages21aug",1
"M",0.37642849272,1.816965,0.947071713907689,"33.1",22.15647,24.01,"Low Fat","02:09:57",0.0529,0.0596,0.0851,1.257664,1.191098,2020-08-23,0.92266,"cages21aug",2
"M",0.37776190158,1.929466,0.951134947893826,"33.1",22.13597,24.01,"Low Fat","02:37:57",0.0273,0.0447,0.0251,1.260983,1.199365,2020-08-23,0.92266,"cages21aug",2
"M",0.36856697556,1.923661,0.949059028838467,"33.1",22.0424,24.01,"Low Fat","02:45:57",0.0237,0.0475,0.0256,1.230856,1.168155,2020-08-23,0.92266,"cages21aug",2
"M",0.177308563194,1.383854,0.908638331652125,"33.1",22.0706,24.01,"Low Fat","03:21:57",0.0264,0.0239,0.0173,0.5974869,0.5428995,2020-08-23,0.92266,"cages21aug",3
"M",0.39294372516,1.966702,0.971520887388533,"33.1",22.14408,24.01,"Low Fat","03:57:57",0.0572,0.0587,0.0266,1.305764,1.268577,2020-08-23,0.92266,"cages21aug",3
"M",0.37111216128,1.96427,0.942209403499726,"33.1",22.08382,24.01,"Low Fat","04:21:57",0.0604,0.0686,0.0328,1.24124,1.169508,2020-08-23,0.92266,"cages21aug",4
"M",0.41020031136,1.999295,0.958908048079244,"33.1",22.1885,24.01,"Low Fat","04:53:57",0.0478,0.0457,0.026972,1.36691,1.310741,2020-08-23,0.92266,"cages21aug",4
"M",0.33594530508,1.938306,0.998739294365304,"33.1",22.05165,24.01,"Low Fat","05:39:58",0.0494,0.0583331,0.0611,1.109696,1.108297,2020-08-23,0.92266,"cages21aug",5
"M",0.240686747616,1.856775,1.02106791350277,"33.1",22.11602,24.01,"Low Fat","06:07:58",0.0614,0.0493,0.0214,0.7911652,0.8078334,2020-08-23,0.92266,"cages21aug",6
"M",0.41953895088,2.190168,0.931710757574896,"33.1",22.32919,24.01,"Low Fat","06:15:58",0.0414,0.039,0.0365,1.406488,1.31044,2020-08-23,0.92266,"cages21aug",6
"M",0.38694316374,2.543816,0.908486451540666,"33.1",24.50975,24.01,"Low Fat","06:51:58",0.0366,0.0241,0.0481,1.303949,1.18462,2020-08-23,0.92266,"cages21aug",6
"M",0.3196528944,3.202996,0.954551934616763,"33.1",26.77442,24.01,"Low Fat","07:27:58",0.0436,0.0393,0.0583,1.066206,1.017749,2020-08-23,0.92266,"cages21aug",7
"M",0.154513536534,3.274036,1.0168240145798,"33.1",28.18109,24.01,"Low Fat","07:51:58",0.0424,0.044,0.1432295,0.5083745,0.5169274,2020-08-23,0.92266,"cages21aug",7
"M",0.13971159489,3.780129,0.945679054121343,"33.1",30.36035,24.01,"Low Fat","08:23:58",0.0103787,0.0248,0.0385,0.4669267,0.4415628,2020-08-23,0.92266,"cages21aug",8
"M",0.10863074334,4.819091,1.05464083469634,"33.1",33.2273,24.01,"Low Fat","09:09:59",0.0102,0.0218,0.0609,0.3544858,0.3738552,2020-08-23,0.92266,"cages21aug",9
"M",0.200808714204,5.452155,0.968314779916785,"33.1",33.05754,24.01,"Low Fat","09:37:59",0.0145,0.0315,0.0289,0.6677656,0.6466073,2020-08-23,0.92266,"cages21aug",9
"M",0.10354283226,5.206879,1.06818419281034,"33.1",32.93982,24.01,"Low Fat","09:45:59",0.0093,0.0149,0.0314,0.3368948,0.3598657,2020-08-23,0.92266,"cages21aug",9
"M",0.090235291356,4.436281,1.15936634114525,"33.1",33.01275,24.01,"Low Fat","10:21:59",0.00827,0.0265,0.07,0.2879278,0.3338138,2020-08-23,0.92266,"cages21aug",10
"M",0.101958728508,4.094037,1.05541490384413,"33.1",32.97822,24.01,"Low Fat","10:57:59",0.0101,0.0162,0.027,0.3326578,0.351092,2020-08-23,0.92266,"cages21aug",10
"M",0.094768243794,3.726557,0.962046358877117,"33.1",32.84587,24.01,"Low Fat","11:21:59",0.0142,0.0185,0.0555,0.3155771,0.3035998,2020-08-23,0.92266,"cages21aug",11
"M",0.092979520998,3.236353,1.03281777354404,"33.1",32.88395,24.01,"Low Fat","11:53:59",0.0124127,0.0134,0.0129,0.3048531,0.3148577,2020-08-23,0.92266,"cages21aug",11
"M",0.090885010062,2.862364,0.995259966269573,"33.1",32.99923,24.01,"Low Fat","12:40:00",0.0085,0.0192,0.0319,0.3004409,0.2990168,2020-08-23,0.92266,"cages21aug",12
"M",0.17981614749,3.025851,1.02773056834695,"33.1",32.88615,24.01,"Low Fat","13:08:00",0.0988,0.0609,0.039,0.5902187,0.6065858,2020-08-23,0.92266,"cages21aug",13
"M",0.08298214827,2.952003,0.935425613396233,"33.1",32.97575,24.01,"Low Fat","13:16:00",0.0109,0.0244,0.0195,0.2779647,0.2600153,2020-08-23,0.92266,"cages21aug",13
"M",0.08338716939,2.511115,0.931732289182399,"33.1",32.8106,24.01,"Low Fat","13:52:00",0.00886,0.0109,0.0207,0.2795509,0.2604666,2020-08-23,0.92266,"cages21aug",13
"M",0.079657565484,2.352449,0.910396569484633,"33.1",32.83443,24.01,"Low Fat","14:28:00",0.00842,0.0091,0.0155,0.2683212,0.2442787,2020-08-23,0.92266,"cages21aug",14
"M",0.088353801984,2.300189,1.1135219001306,"33.1",32.93317,24.01,"Low Fat","14:52:00",0.0233679,0.0203,0.0368,0.2846878,0.3170061,2020-08-23,0.92266,"cages21aug",14
"M",0.092426291622,2.251913,1.0509544370165,"33.1",32.88319,24.01,"Low Fat","15:24:00",0.0105,0.0169,0.0138,0.3018481,0.3172286,2020-08-23,0.92266,"cages21aug",15
"M",0.085812241494,2.568847,1.00697627980046,"33.1",32.84427,24.01,"Low Fat","16:10:01",0.00887,0.0104,0.0243,0.2829445,0.2849184,2020-08-23,0.92266,"cages21aug",16
"M",0.08864697156,2.151223,0.996370291687374,"33.1",32.92944,24.01,"Low Fat","16:38:01",0.00921,0.0142,0.0202,0.2929712,0.2919078,2020-08-23,0.92266,"cages21aug",16
"M",0.086266898592,2.162552,0.98312593246456,"33.1",32.82875,24.01,"Low Fat","16:46:01",0.00798,0.0151,0.0212,0.2859358,0.2811109,2020-08-23,0.92266,"cages21aug",16
"M",0.120107906604,2.10408,0.946608127536896,"33.1",32.78934,24.01,"Low Fat","17:22:01",0.0101,0.016,0.0266,0.401327,0.3798994,2020-08-23,0.92266,"cages21aug",17
"M",0.085760081988,1.982159,1.01882347768803,"33.1",32.97205,24.01,"Low Fat","17:58:01",0.0114,0.023,0.0155,0.2820414,0.2873504,2020-08-23,0.92266,"cages21aug",17
"M",0.102836267814,1.968175,1.06067145173875,"33.1",32.82852,24.01,"Low Fat","18:22:01",0.0119,0.02,0.0215,0.3351395,0.3554729,2020-08-23,0.92266,"cages21aug",18
"M",0.243994949058,3.460932,0.972403453102585,"33.1",32.79425,24.01,"Low Fat","18:54:01",0.0215,0.0258,0.0443,0.8106449,0.7882739,2020-08-23,0.92266,"cages21aug",18
"M",0.10494337014,2.784078,0.932193286273725,"33.1",32.71918,24.01,"Low Fat","19:40:02",0.0105,0.0194,0.0301,0.3517808,0.3279277,2020-08-23,0.92266,"cages21aug",19
"M",0.258974723742,3.499017,0.981066132354138,"33.1",32.87199,24.01,"Low Fat","20:08:02",0.0346,0.0338,0.0653,0.8587733,0.8425134,2020-08-23,0.92266,"cages21aug",20
